time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2022-10-17 05:08:22.296 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4118781,1752,972240,224, ,24, ,92, , , , , , , , , ,24,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983300320,5459, , , ,44,3145728, , , , ,25,18,472,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,325221072,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:09:22.312 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4126317,1752,979776,224, ,24, ,92, , , , , , , , , ,24,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983360826,5501, , , ,43,3145728, , , , ,40,18,495,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,331512528,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:10:22.324 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4133853,1752,987312,224, ,24, ,92, , , , , , , , , ,24,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983421293,5543, , , ,43,3145728, , , , ,27,18,472,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,337803984,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:11:22.346 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4141389,1752,994848,224, ,24, ,92, , , , , , , , , ,24,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983481817,5591, , , ,53,3145728, , , , ,26,18,490,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,344095440,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:12:22.365 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4149157,1752,1002616,224, ,25, ,93, , , , , , , , , ,25,7, , , ,1,2,9, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983542325,5639, , , ,53,3145728, , , , ,38,18,487,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,11375,30, , , , , , , , ,350386896,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:13:22.381 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4156885,1752,1010344,224, ,25, ,85, , , , , , , , , ,25,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983601481,5685, , , ,46,3145728, , , , ,27,17,469,17, ,29, , ,3,20, , , , ,1, , , , , , , , ,7836,29, , , , , , , , ,356678352,2, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:14:22.399 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4164421,1752,1017880,224, ,25, ,92, , , , , , , , , ,25,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983662064,5733, , , ,45,3145728, , , , ,41,18,461,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,360872656,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:15:22.416 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4171957,1752,1025416,224, ,25, ,92, , , , , , , , , ,25,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983718802,5780, , , ,48,3145728, , , , ,26,18,467,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,8423,29, , , , , , , , ,367164112,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:16:22.446 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4179493,1752,1032952,224, ,25, ,92, , , , , , , , , ,25,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983779211,5828, , , ,49,3145728, , , , ,25,18,453,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,375552720,1, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:17:22.466 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4187029,1752,1040488,224, ,25, ,92, , , , , , , , , ,25,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983839659,5876, , , ,57,3145728, , , , ,26,18,462,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,381844176,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:18:22.492 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4194565,1752,1048024,224, ,25, ,92, , , , , , , , , ,25,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983900135,5924, , , ,56,3145728, , , , ,57,18,514,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,388135632,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:19:22.506 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4202101,1752,1055560,224, ,25, ,92, , , , , , , , , ,25,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665983960598,5972, , , ,56,3145728, , , , ,38,18,494,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,394427088,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:20:22.524 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4213181,1752,1066640,224, ,26, ,93, , , , , , , , , ,26,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984021047,6020, , , ,56,3145728, , , , ,38,18,485,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,11389,30, , , , , , , , ,398621392,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:21:22.541 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4220717,1752,1074176,224, ,26, ,92, , , , , , , , , ,26,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984081505,6068, , , ,55,3145728, , , , ,40,18,473,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,404912848,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:22:22.558 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4228253,1752,1081712,224, ,26, ,92, , , , , , , , , ,26,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984141993,6115, , , ,49,3145728, , , , ,26,18,483,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,8423,29, , , , , , , , ,413301456,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:23:22.578 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4235789,1752,1089248,224, ,26, ,92, , , , , , , , , ,26,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984202518,6157, , , ,45,3145728, , ,624, ,26,18,464,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , ,1, , , , ,417495760,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:24:22.594 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4242069,1752,1095528,224, ,26, ,85, , , , , , , , , ,26,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984260772,6197, , , ,43,3145728, , , , ,39,17,471,17, ,23, , ,3,20, , , , ,1, , , , , , , , ,7614,23, , , , , , , , ,423787216,2, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:25:22.609 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4249605,1752,1103064,224, ,26, ,92, , , , , , , , , ,26,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984320972,6239, , , ,43,3145728, , , , ,24,18,436,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,430078672,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:26:22.626 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4257141,1752,1110600,224, ,26, ,92, , , , , , , , , ,26,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984381149,6281, , , ,44,3145728, , , , ,24,18,437,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,436370128,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:27:22.641 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4266357,1752,1119816,224, ,27, ,93, , , , , , , , , ,27,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665984441352,6323, , , ,45,3145728, , , , ,30,18,487,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,11181,24, , , , , , , , ,442661584,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
